timestamp,drone_name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
76.800,Drone 0,-52.254850,14.929050,-51.524940,-0.587083,-0.035051,-0.286773
76.820,Drone 0,-52.266570,14.928410,-51.530670,-0.582286,-0.032441,-0.283608
76.840,Drone 0,-52.278180,14.927810,-51.536320,-0.576856,-0.029702,-0.280007
76.860,Drone 0,-52.289670,14.927280,-51.541890,-0.570806,-0.026855,-0.275977
76.880,Drone 0,-52.301020,14.926800,-51.547370,-0.564151,-0.023916,-0.271526
76.900,Drone 0,-52.312230,14.926380,-51.552750,-0.556911,-0.020907,-0.266668
76.920,Drone 0,-52.323270,14.926030,-51.558020,-0.549109,-0.017846,-0.261416
76.940,Drone 0,-52.334140,14.925740,-51.563180,-0.540769,-0.014752,-0.255789
76.960,Drone 0,-52.344840,14.925510,-51.568210,-0.531919,-0.011643,-0.249804
76.980,Drone 0,-52.355350,14.925340,-51.573120,-0.522585,-0.008537,-0.243480
77.000,Drone 0,-52.365660,14.925240,-51.577900,-0.512798,-0.005448,-0.236838
77.020,Drone 0,-52.375760,14.925190,-51.582530,-0.502585,-0.002390,-0.229898
77.040,Drone 0,-52.385650,14.925210,-51.587010,-0.491975,0.000623,-0.222682
77.060,Drone 0,-52.395320,14.925280,-51.591350,-0.480998,0.003581,-0.215210
77.080,Drone 0,-52.404750,14.925410,-51.595530,-0.469681,0.006476,-0.207503
77.100,Drone 0,-52.413950,14.925600,-51.599540,-0.458051,0.009297,-0.199582
77.120,Drone 0,-52.422910,14.925840,-51.603400,-0.446136,0.012041,-0.191465
77.140,Drone 0,-52.431630,14.926140,-51.607080,-0.433960,0.014700,-0.183172
77.160,Drone 0,-52.440090,14.926490,-51.610600,-0.421549,0.017272,-0.174722
77.180,Drone 0,-52.448300,14.926890,-51.613940,-0.408925,0.019754,-0.166131
77.200,Drone 0,-52.456250,14.927330,-51.617100,-0.396110,0.022145,-0.157417
77.220,Drone 0,-52.463940,14.927820,-51.620090,-0.383127,0.024443,-0.148595
77.240,Drone 0,-52.471360,14.928360,-51.622900,-0.369993,0.026649,-0.139680
77.260,Drone 0,-52.478520,14.928930,-51.625530,-0.356730,0.028763,-0.130686
77.280,Drone 0,-52.485400,14.929550,-51.627970,-0.343352,0.030788,-0.121627
77.300,Drone 0,-52.492020,14.930210,-51.630230,-0.329879,0.032725,-0.112515
77.320,Drone 0,-52.498360,14.930900,-51.632310,-0.316323,0.034577,-0.103360
77.340,Drone 0,-52.504430,14.931630,-51.634200,-0.302701,0.036346,-0.094175
77.360,Drone 0,-52.510230,14.932390,-51.635910,-0.289026,0.038035,-0.084969
77.380,Drone 0,-52.515740,14.933180,-51.637430,-0.275310,0.039647,-0.075751
77.400,Drone 0,-52.520980,14.934010,-51.638770,-0.261564,0.041186,-0.066530
77.420,Drone 0,-52.525950,14.934860,-51.639920,-0.247800,0.042655,-0.057314
77.440,Drone 0,-52.530640,14.935740,-51.640880,-0.234029,0.044058,-0.048109
77.460,Drone 0,-52.535060,14.936650,-51.641670,-0.220258,0.045397,-0.038924
77.480,Drone 0,-52.539200,14.937590,-51.642270,-0.206497,0.046677,-0.029764
77.500,Drone 0,-52.543060,14.938550,-51.642680,-0.192755,0.047900,-0.020634
77.520,Drone 0,-52.546650,14.939530,-51.642910,-0.179038,0.049070,-0.011541
77.540,Drone 0,-52.549960,14.940530,-51.642960,-0.165353,0.050190,-0.002488
77.560,Drone 0,-52.553000,14.941560,-51.642830,-0.151707,0.051263,0.006519
77.580,Drone 0,-52.555760,14.942600,-51.642530,-0.138106,0.052292,0.015477
77.600,Drone 0,-52.558250,14.943670,-51.642040,-0.124555,0.053279,0.024383
77.620,Drone 0,-52.560470,14.944750,-51.641380,-0.111060,0.054227,0.033232
77.640,Drone 0,-52.562430,14.945860,-51.640530,-0.097624,0.055139,0.042022
77.660,Drone 0,-52.564120,14.946980,-51.639510,-0.084253,0.056017,0.050750
77.680,Drone 0,-52.565540,14.948110,-51.638330,-0.070950,0.056863,0.059413
77.700,Drone 0,-52.566690,14.949270,-51.636970,-0.057719,0.057679,0.068010
77.720,Drone 0,-52.567590,14.950440,-51.635430,-0.044562,0.058467,0.076539
77.740,Drone 0,-52.568220,14.951620,-51.633730,-0.031485,0.059229,0.084996
77.760,Drone 0,-52.568590,14.952820,-51.631860,-0.018488,0.059966,0.093382
77.780,Drone 0,-52.568700,14.954040,-51.629820,-0.005574,0.060680,0.101695
77.800,Drone 0,-52.568550,14.955260,-51.627620,0.007254,0.061372,0.109933
77.820,Drone 0,-52.568150,14.956500,-51.625260,0.019993,0.062044,0.118095
77.840,Drone 0,-52.567500,14.957760,-51.622730,0.032643,0.062697,0.126181
77.860,Drone 0,-52.566600,14.959020,-51.620040,0.045202,0.063332,0.134189
77.880,Drone 0,-52.565440,14.960300,-51.617200,0.057667,0.063949,0.142119
77.900,Drone 0,-52.564040,14.961590,-51.614190,0.070038,0.064550,0.149970
77.920,Drone 0,-52.562390,14.962900,-51.611040,0.082313,0.065136,0.157742
77.940,Drone 0,-52.560500,14.964210,-51.607730,0.094492,0.065707,0.165435
77.960,Drone 0,-52.558360,14.965540,-51.604260,0.106573,0.066263,0.173048
77.980,Drone 0,-52.555990,14.966870,-51.600650,0.118555,0.066806,0.180582
78.000,Drone 0,-52.553380,14.968220,-51.596880,0.130438,0.067336,0.188035
78.020,Drone 0,-52.550530,14.969570,-51.592970,0.142221,0.067852,0.195409
78.040,Drone 0,-52.547440,14.970940,-51.588910,0.153904,0.068357,0.202702
78.060,Drone 0,-52.544130,14.972320,-51.584710,0.165486,0.068849,0.209916
78.080,Drone 0,-52.540580,14.973700,-51.580360,0.176967,0.069329,0.217051
78.100,Drone 0,-52.536820,14.975100,-51.575870,0.188347,0.069798,0.224106
78.120,Drone 0,-52.532820,14.976510,-51.571250,0.199625,0.070255,0.231082
78.140,Drone 0,-52.528600,14.977920,-51.566480,0.210802,0.070701,0.237980
78.160,Drone 0,-52.524160,14.979340,-51.561580,0.221878,0.071136,0.244799
78.180,Drone 0,-52.519500,14.980770,-51.556550,0.232851,0.071560,0.251540
78.200,Drone 0,-52.514620,14.982210,-51.551380,0.243724,0.071972,0.258205
78.220,Drone 0,-52.509530,14.983660,-51.546080,0.254495,0.072373,0.264792
78.240,Drone 0,-52.504220,14.985110,-51.540650,0.265165,0.072763,0.271303
78.260,Drone 0,-52.498700,14.986580,-51.535100,0.275734,0.073141,0.277738
78.280,Drone 0,-52.492970,14.988050,-51.529410,0.286203,0.073508,0.284098
78.300,Drone 0,-52.487030,14.989520,-51.523600,0.296572,0.073864,0.290384
78.320,Drone 0,-52.480890,14.991000,-51.517670,0.306841,0.074208,0.296596
78.340,Drone 0,-52.474550,14.992500,-51.511610,0.317011,0.074540,0.302734
78.360,Drone 0,-52.468000,14.993990,-51.505430,0.327082,0.074860,0.308800
78.380,Drone 0,-52.461260,14.995490,-51.499130,0.337054,0.075169,0.314794
78.400,Drone 0,-52.454320,14.997000,-51.492710,0.346929,0.075465,0.320717
78.420,Drone 0,-52.447180,14.998520,-51.486180,0.356706,0.075749,0.326569
78.440,Drone 0,-52.439850,15.000040,-51.479530,0.366387,0.076020,0.332352
78.460,Drone 0,-52.432320,15.001560,-51.472770,0.375971,0.076279,0.338066
78.480,Drone 0,-52.424610,15.003100,-51.465890,0.385459,0.076525,0.343711
78.500,Drone 0,-52.416710,15.004630,-51.458900,0.394853,0.076757,0.349289
78.520,Drone 0,-52.408620,15.006170,-51.451800,0.404152,0.076977,0.354801
78.540,Drone 0,-52.400350,15.007710,-51.444590,0.413358,0.077183,0.360246
78.560,Drone 0,-52.391900,15.009260,-51.437270,0.422470,0.077374,0.365627
78.580,Drone 0,-52.383260,15.010810,-51.429860,0.431490,0.077553,0.370942
78.600,Drone 0,-52.374450,15.012360,-51.422330,0.440418,0.077716,0.376195
78.620,Drone 0,-52.365460,15.013920,-51.414700,0.449255,0.077866,0.381384
78.640,Drone 0,-52.356300,15.015480,-51.406960,0.458002,0.078001,0.386511
78.660,Drone 0,-52.346960,15.017040,-51.399130,0.466660,0.078121,0.391578
78.680,Drone 0,-52.337450,15.018610,-51.391200,0.475228,0.078226,0.396583
78.700,Drone 0,-52.327770,15.020170,-51.383160,0.483709,0.078316,0.401529
78.720,Drone 0,-52.317930,15.021740,-51.375030,0.492102,0.078390,0.406417
78.740,Drone 0,-52.307910,15.023310,-51.366810,0.500408,0.078448,0.411246
78.760,Drone 0,-52.297740,15.024880,-51.358480,0.508629,0.078491,0.416017
78.780,Drone 0,-52.287400,15.026450,-51.350060,0.516764,0.078517,0.420732
78.800,Drone 0,-52.276900,15.028020,-51.341560,0.524815,0.078527,0.425392
78.820,Drone 0,-52.266240,15.029590,-51.332950,0.532782,0.078521,0.429996
78.840,Drone 0,-52.255420,15.031160,-51.324260,0.540667,0.078498,0.434546
78.860,Drone 0,-52.244450,15.032730,-51.315480,0.548469,0.078458,0.439043
78.880,Drone 0,-52.233320,15.034300,-51.306600,0.556191,0.078400,0.443486
78.900,Drone 0,-52.222040,15.035860,-51.297640,0.563831,0.078326,0.447878
78.920,Drone 0,-52.210610,15.037430,-51.288590,0.571392,0.078233,0.452219
78.940,Drone 0,-52.199020,15.038990,-51.279460,0.578874,0.078123,0.456509
78.960,Drone 0,-52.187290,15.040550,-51.270240,0.586277,0.077995,0.460750
78.980,Drone 0,-52.175420,15.042100,-51.260940,0.593603,0.077849,0.464941
79.000,Drone 0,-52.163400,15.043660,-51.251560,0.600853,0.077684,0.469084
79.020,Drone 0,-52.151230,15.045210,-51.242090,0.608026,0.077501,0.473180
79.040,Drone 0,-52.138920,15.046750,-51.232540,0.615114,0.077106,0.477222
79.060,Drone 0,-52.126470,15.048280,-51.222910,0.622085,0.076545,0.481196
79.080,Drone 0,-52.113870,15.049790,-51.213200,0.628887,0.075869,0.485076
79.100,Drone 0,-52.101140,15.051290,-51.203410,0.635455,0.075134,0.488830
79.120,Drone 0,-52.088260,15.052780,-51.193540,0.641718,0.074393,0.492421
79.140,Drone 0,-52.075270,15.054250,-51.183600,0.647605,0.073695,0.495811
79.160,Drone 0,-52.062150,15.055710,-51.173590,0.653046,0.073085,0.498963
79.180,Drone 0,-52.048930,15.057160,-51.163520,0.657978,0.072600,0.501841
79.200,Drone 0,-52.035610,15.058600,-51.153400,0.662346,0.072268,0.504413
79.220,Drone 0,-52.022220,15.060040,-51.143220,0.666100,0.072113,0.506650
79.240,Drone 0,-52.008760,15.061480,-51.133010,0.669201,0.072148,0.508529
79.260,Drone 0,-51.995250,15.062920,-51.122770,0.671618,0.072383,0.510029
79.280,Drone 0,-51.981700,15.064380,-51.112500,0.673329,0.072817,0.511135
79.300,Drone 0,-51.968140,15.065850,-51.102220,0.674318,0.073447,0.511837
79.320,Drone 0,-51.954570,15.067330,-51.091930,0.674581,0.074264,0.512128
79.340,Drone 0,-51.941010,15.068830,-51.081650,0.674115,0.075255,0.512006
79.360,Drone 0,-51.927470,15.070360,-51.071380,0.672929,0.076401,0.511472
79.380,Drone 0,-51.913970,15.071910,-51.061120,0.671033,0.077685,0.510531
79.400,Drone 0,-51.900520,15.073490,-51.050890,0.668444,0.079086,0.509192
79.420,Drone 0,-51.887150,15.075100,-51.040700,0.665183,0.080581,0.507464
79.440,Drone 0,-51.873850,15.076740,-51.030550,0.661274,0.082148,0.505361
79.460,Drone 0,-51.860650,15.078420,-51.020450,0.656743,0.083765,0.502897
79.480,Drone 0,-51.847550,15.080130,-51.010410,0.651619,0.085410,0.500088
79.500,Drone 0,-51.834570,15.081870,-51.000430,0.645932,0.087063,0.496952
79.520,Drone 0,-51.821720,15.083640,-50.990530,0.639712,0.088704,0.493508
79.540,Drone 0,-51.809000,15.085450,-50.980710,0.632992,0.090314,0.489774
79.560,Drone 0,-51.796430,15.087290,-50.970960,0.625803,0.091878,0.485768
79.580,Drone 0,-51.784020,15.089160,-50.961300,0.618177,0.093381,0.481512
79.600,Drone 0,-51.771770,15.091060,-50.951730,0.610145,0.094809,0.477023
79.620,Drone 0,-51.759690,15.092980,-50.942260,0.601736,0.096153,0.472321
79.640,Drone 0,-51.747790,15.094930,-50.932890,0.592982,0.097402,0.467423
79.660,Drone 0,-51.736070,15.096900,-50.923620,0.583910,0.098548,0.462349
79.680,Drone 0,-51.724540,15.098900,-50.914460,0.574548,0.099587,0.457115
79.700,Drone 0,-51.713210,15.100910,-50.905410,0.564923,0.100512,0.451738
79.720,Drone 0,-51.702080,15.102940,-50.896470,0.555058,0.101321,0.446234
79.740,Drone 0,-51.691150,15.104980,-50.887640,0.544978,0.102012,0.440618
79.760,Drone 0,-51.680430,15.107030,-50.878930,0.534705,0.102584,0.434904
79.780,Drone 0,-51.669920,15.109090,-50.870330,0.524261,0.103037,0.429105
79.800,Drone 0,-51.659620,15.111160,-50.861860,0.513665,0.103373,0.423235
79.820,Drone 0,-51.649540,15.113230,-50.853500,0.502936,0.103592,0.417305
79.840,Drone 0,-51.639680,15.115310,-50.845260,0.492092,0.103698,0.411326
79.860,Drone 0,-51.630040,15.117380,-50.837150,0.481148,0.103693,0.405309
79.880,Drone 0,-51.620620,15.119450,-50.829160,0.470121,0.103580,0.399264
79.900,Drone 0,-51.611430,15.121520,-50.821290,0.459024,0.103364,0.393198
79.920,Drone 0,-51.602460,15.123580,-50.813540,0.447870,0.103049,0.387121
79.940,Drone 0,-51.593720,15.125640,-50.805920,0.436673,0.102638,0.381041
79.960,Drone 0,-51.585190,15.127680,-50.798410,0.425442,0.102137,0.374963
79.980,Drone 0,-51.576900,15.129710,-50.791030,0.414190,0.101548,0.368895
80.000,Drone 0,-51.568830,15.131730,-50.783770,0.402925,0.100878,0.362842
80.020,Drone 0,-51.561000,15.133730,-50.776630,0.391657,0.100131,0.356810
80.040,Drone 0,-51.553380,15.135720,-50.769620,0.380394,0.099310,0.350805
80.060,Drone 0,-51.545990,15.137690,-50.762720,0.369145,0.098420,0.344829
80.080,Drone 0,-51.538830,15.139640,-50.755940,0.357915,0.097466,0.338889
80.100,Drone 0,-51.531890,15.141570,-50.749280,0.346712,0.096452,0.332987
80.120,Drone 0,-51.525180,15.143480,-50.742740,0.335542,0.095381,0.327126
80.140,Drone 0,-51.518680,15.145360,-50.736320,0.324410,0.094258,0.321311
80.160,Drone 0,-51.512420,15.147220,-50.730010,0.313322,0.093086,0.315544
80.180,Drone 0,-51.506370,15.149060,-50.723820,0.302283,0.091869,0.309826
80.200,Drone 0,-51.500550,15.150870,-50.717740,0.291296,0.090610,0.304162
80.220,Drone 0,-51.494940,15.152660,-50.711770,0.280366,0.089312,0.298551
80.240,Drone 0,-51.489550,15.154420,-50.705920,0.269496,0.087979,0.292997
80.260,Drone 0,-51.484380,15.156150,-50.700170,0.258691,0.086614,0.287502
80.280,Drone 0,-51.479420,15.157860,-50.694530,0.247952,0.085219,0.282065
80.300,Drone 0,-51.474670,15.159530,-50.689000,0.237283,0.083797,0.276689
80.320,Drone 0,-51.470140,15.161180,-50.683580,0.226687,0.082350,0.271375
80.340,Drone 0,-51.465820,15.162790,-50.678260,0.216165,0.080881,0.266124
80.360,Drone 0,-51.461710,15.164380,-50.673050,0.205720,0.079393,0.260936
80.380,Drone 0,-51.457800,15.165940,-50.667930,0.195353,0.077886,0.255812
80.400,Drone 0,-51.454110,15.167470,-50.662920,0.185068,0.076363,0.250753
80.420,Drone 0,-51.450610,15.168960,-50.658010,0.174864,0.074826,0.245759
80.440,Drone 0,-51.447320,15.170430,-50.653200,0.164743,0.073276,0.240830
80.460,Drone 0,-51.444230,15.171860,-50.648480,0.154708,0.071716,0.235968
80.480,Drone 0,-51.441330,15.173260,-50.643860,0.144758,0.070147,0.231171
80.500,Drone 0,-51.438640,15.174640,-50.639340,0.134895,0.068570,0.226440
80.520,Drone 0,-51.436140,15.175980,-50.634910,0.125119,0.066986,0.221775
80.540,Drone 0,-51.433840,15.177280,-50.630570,0.115432,0.065397,0.217176
80.560,Drone 0,-51.431720,15.178560,-50.626320,0.105833,0.063803,0.212642
80.580,Drone 0,-51.429800,15.179800,-50.622160,0.096325,0.062207,0.208175
80.600,Drone 0,-51.428070,15.181020,-50.618090,0.086906,0.060609,0.203773
80.620,Drone 0,-51.426520,15.182200,-50.614110,0.077577,0.059009,0.199436
80.640,Drone 0,-51.425160,15.183340,-50.610210,0.068339,0.057410,0.195163
80.660,Drone 0,-51.423980,15.184460,-50.606390,0.059192,0.055811,0.190956
80.680,Drone 0,-51.422980,15.185540,-50.602660,0.050135,0.054214,0.186812
80.700,Drone 0,-51.422160,15.186600,-50.599010,0.041169,0.052618,0.182732
80.720,Drone 0,-51.421520,15.187620,-50.595440,0.032294,0.051026,0.178715
80.740,Drone 0,-51.421050,15.188610,-50.591950,0.023510,0.049437,0.174761
80.760,Drone 0,-51.420760,15.189560,-50.588540,0.014817,0.047852,0.170868
80.780,Drone 0,-51.420640,15.190490,-50.585200,0.006214,0.046272,0.167038
80.800,Drone 0,-51.420690,15.191380,-50.581940,-0.002299,0.044697,0.163268
80.820,Drone 0,-51.420910,15.192240,-50.578750,-0.010721,0.043128,0.159559
80.840,Drone 0,-51.421300,15.193070,-50.575630,-0.019054,0.041565,0.155909
80.860,Drone 0,-51.421840,15.193870,-50.572590,-0.027298,0.040009,0.152319
80.880,Drone 0,-51.422560,15.194640,-50.569620,-0.035452,0.038459,0.148787
80.900,Drone 0,-51.423430,15.195380,-50.566720,-0.043518,0.036917,0.145314
80.920,Drone 0,-51.424470,15.196090,-50.563880,-0.051496,0.035383,0.141897
80.940,Drone 0,-51.425660,15.196770,-50.561120,-0.059386,0.033857,0.138537
80.960,Drone 0,-51.427000,15.197410,-50.558420,-0.067189,0.032339,0.135233
80.980,Drone 0,-51.428510,15.198030,-50.555780,-0.074906,0.030830,0.131984
81.000,Drone 0,-51.430160,15.198620,-50.553210,-0.082536,0.029330,0.128789
81.020,Drone 0,-51.431970,15.199170,-50.550700,-0.090081,0.027839,0.125648
81.040,Drone 0,-51.433920,15.199700,-50.548250,-0.097541,0.026358,0.122561
81.060,Drone 0,-51.436020,15.200200,-50.545860,-0.104917,0.024886,0.119526
81.080,Drone 0,-51.438270,15.200670,-50.543540,-0.112209,0.023425,0.116542
81.100,Drone 0,-51.440670,15.201110,-50.541270,-0.119418,0.021973,0.113610
81.120,Drone 0,-51.443200,15.201520,-50.539050,-0.126544,0.020532,0.110727
81.140,Drone 0,-51.445880,15.201900,-50.536900,-0.133589,0.019101,0.107894
81.160,Drone 0,-51.448690,15.202250,-50.534800,-0.140552,0.017681,0.105111
81.180,Drone 0,-51.451640,15.202580,-50.532750,-0.147435,0.016272,0.102375
81.200,Drone 0,-51.454730,15.202870,-50.530760,-0.154239,0.014874,0.099687
81.220,Drone 0,-51.457960,15.203140,-50.528820,-0.160963,0.013487,0.097045
81.240,Drone 0,-51.461320,15.203390,-50.526940,-0.167609,0.012112,0.094450
81.260,Drone 0,-51.464800,15.203600,-50.525100,-0.174178,0.010748,0.091900
81.280,Drone 0,-51.468420,15.203790,-50.523320,-0.180669,0.009396,0.089394
81.300,Drone 0,-51.472160,15.203950,-50.521580,-0.187085,0.008055,0.086933
81.320,Drone 0,-51.476040,15.204080,-50.519890,-0.193425,0.006726,0.084515
81.340,Drone 0,-51.480040,15.204190,-50.518250,-0.199690,0.005409,0.082140
81.360,Drone 0,-51.484160,15.204270,-50.516660,-0.205881,0.004105,0.079807
81.380,Drone 0,-51.488400,15.204330,-50.515110,-0.211999,0.002812,0.077515
81.400,Drone 0,-51.492760,15.204360,-50.513610,-0.218045,0.001532,0.075264
81.420,Drone 0,-51.497250,15.204360,-50.512150,-0.224019,0.000264,0.073053
81.440,Drone 0,-51.501850,15.204340,-50.510730,-0.229921,-0.000992,0.070882
81.460,Drone 0,-51.506570,15.204300,-50.509360,-0.235754,-0.002235,0.068749
81.480,Drone 0,-51.511400,15.204230,-50.508030,-0.241517,-0.003465,0.066655
81.500,Drone 0,-51.516350,15.204140,-50.506740,-0.247211,-0.004683,0.064598
81.520,Drone 0,-51.521410,15.204020,-50.505500,-0.252837,-0.005888,0.062578
81.540,Drone 0,-51.526580,15.203880,-50.504290,-0.258396,-0.007080,0.060595
81.560,Drone 0,-51.531870,15.203710,-50.503120,-0.263888,-0.008259,0.058648
81.580,Drone 0,-51.537260,15.203520,-50.501990,-0.269314,-0.009425,0.056736
81.600,Drone 0,-51.542760,15.203310,-50.500890,-0.274675,-0.010578,0.054858
81.620,Drone 0,-51.548360,15.203080,-50.499830,-0.279971,-0.011718,0.053015
81.640,Drone 0,-51.554070,15.202820,-50.498810,-0.285204,-0.012845,0.051206
81.660,Drone 0,-51.559880,15.202540,-50.497820,-0.290374,-0.013959,0.049429
81.680,Drone 0,-51.565790,15.202240,-50.496870,-0.295481,-0.015059,0.047685
81.700,Drone 0,-51.571800,15.201920,-50.495950,-0.300528,-0.016146,0.045973
81.720,Drone 0,-51.577920,15.201570,-50.495070,-0.305513,-0.017220,0.044293
81.740,Drone 0,-51.584130,15.201210,-50.494220,-0.310438,-0.018280,0.042643
81.760,Drone 0,-51.590440,15.200820,-50.493400,-0.315303,-0.019327,0.041024
81.780,Drone 0,-51.596850,15.200410,-50.492610,-0.320110,-0.020360,0.039435
81.800,Drone 0,-51.603350,15.199990,-50.491860,-0.324859,-0.021380,0.037876
81.820,Drone 0,-51.609940,15.199540,-50.491130,-0.329550,-0.022386,0.036346
81.840,Drone 0,-51.616630,15.199070,-50.490440,-0.334185,-0.023379,0.034844
81.860,Drone 0,-51.623410,15.198580,-50.489770,-0.338763,-0.024358,0.033370
81.880,Drone 0,-51.630280,15.198080,-50.489140,-0.343287,-0.025323,0.031924
81.900,Drone 0,-51.637240,15.197550,-50.488530,-0.347755,-0.026275,0.030506
81.920,Drone 0,-51.644280,15.197010,-50.487950,-0.352170,-0.027213,0.029114
81.940,Drone 0,-51.651420,15.196440,-50.487400,-0.356531,-0.028137,0.027748
81.960,Drone 0,-51.658630,15.195860,-50.486880,-0.360839,-0.029047,0.026409
81.980,Drone 0,-51.665940,15.195260,-50.486370,-0.365096,-0.029943,0.025095
82.000,Drone 0,-51.673320,15.194650,-50.485900,-0.369301,-0.030826,0.023806
82.020,Drone 0,-51.680800,15.194010,-50.485450,-0.373455,-0.031695,0.022542
82.040,Drone 0,-51.688350,15.193360,-50.485030,-0.377559,-0.032550,0.021303
82.060,Drone 0,-51.695980,15.192690,-50.484630,-0.381613,-0.033391,0.020087
82.080,Drone 0,-51.703700,15.192010,-50.484250,-0.385618,-0.034219,0.018895
82.100,Drone 0,-51.711490,15.191310,-50.483900,-0.389576,-0.035032,0.017727
82.120,Drone 0,-51.719370,15.190590,-50.483570,-0.393485,-0.035831,0.016581
82.140,Drone 0,-51.727320,15.189860,-50.483260,-0.397347,-0.036617,0.015458
82.160,Drone 0,-51.735340,15.189110,-50.482980,-0.401163,-0.037389,0.014357
82.180,Drone 0,-51.743440,15.188350,-50.482710,-0.404933,-0.038147,0.013278
82.200,Drone 0,-51.751620,15.187570,-50.482470,-0.408658,-0.038891,0.012221
82.220,Drone 0,-51.759870,15.186780,-50.482240,-0.412337,-0.039621,0.011185
82.240,Drone 0,-51.768190,15.185970,-50.482040,-0.415973,-0.040337,0.010170
82.260,Drone 0,-51.776590,15.185150,-50.481860,-0.419565,-0.041039,0.009176
82.280,Drone 0,-51.785050,15.184310,-50.481700,-0.423114,-0.041728,0.008202
82.300,Drone 0,-51.793590,15.183470,-50.481560,-0.426620,-0.042403,0.007248
82.320,Drone 0,-51.802190,15.182600,-50.481430,-0.430085,-0.043063,0.006314
82.340,Drone 0,-51.810860,15.181730,-50.481320,-0.433508,-0.043710,0.005400
82.360,Drone 0,-51.819600,15.180840,-50.481230,-0.436890,-0.044343,0.004505
82.380,Drone 0,-51.828410,15.179940,-50.481160,-0.440232,-0.044963,0.003629
82.400,Drone 0,-51.837280,15.179030,-50.481110,-0.443534,-0.045568,0.002771
82.420,Drone 0,-51.846210,15.178110,-50.481070,-0.446796,-0.046159,0.001932
82.440,Drone 0,-51.855220,15.177170,-50.481040,-0.450020,-0.046737,0.001111
82.460,Drone 0,-51.864280,15.176230,-50.481040,-0.453206,-0.047302,0.000308
82.480,Drone 0,-51.873410,15.175270,-50.481050,-0.456354,-0.047852,-0.000477
82.500,Drone 0,-51.882600,15.174300,-50.481080,-0.459465,-0.048389,-0.001244
82.520,Drone 0,-51.891860,15.173320,-50.481120,-0.462539,-0.048912,-0.001994
82.540,Drone 0,-51.901170,15.172330,-50.481170,-0.465577,-0.049422,-0.002728
82.560,Drone 0,-51.910550,15.171340,-50.481240,-0.468579,-0.049918,-0.003444
82.580,Drone 0,-51.919980,15.170330,-50.481330,-0.471545,-0.050400,-0.004144
82.600,Drone 0,-51.929470,15.169310,-50.481420,-0.474477,-0.050869,-0.004827
82.620,Drone 0,-51.939020,15.168280,-50.481530,-0.477374,-0.051325,-0.005495
82.640,Drone 0,-51.948630,15.167250,-50.481660,-0.480238,-0.051767,-0.006146
82.660,Drone 0,-51.958290,15.166200,-50.481790,-0.483068,-0.052196,-0.006781
82.680,Drone 0,-51.968010,15.165150,-50.481940,-0.485865,-0.052611,-0.007401
82.700,Drone 0,-51.977780,15.164090,-50.482100,-0.488629,-0.053013,-0.008005
82.720,Drone 0,-51.987610,15.163020,-50.482270,-0.491361,-0.053402,-0.008594
82.740,Drone 0,-51.997490,15.161950,-50.482460,-0.494061,-0.053777,-0.009168
82.760,Drone 0,-52.007430,15.160870,-50.482650,-0.496730,-0.054140,-0.009728
82.780,Drone 0,-52.017420,15.159780,-50.482860,-0.499368,-0.054489,-0.010272
82.800,Drone 0,-52.027470,15.158680,-50.483080,-0.501975,-0.054826,-0.010802
82.820,Drone 0,-52.037560,15.157580,-50.483310,-0.504552,-0.055149,-0.011318
82.840,Drone 0,-52.047700,15.156470,-50.483540,-0.507099,-0.055459,-0.011819
82.860,Drone 0,-52.057900,15.155350,-50.483800,-0.509617,-0.055757,-0.012307
82.880,Drone 0,-52.068140,15.154230,-50.484050,-0.512106,-0.056041,-0.012780
82.900,Drone 0,-52.078430,15.153100,-50.484320,-0.514566,-0.056313,-0.013240
82.920,Drone 0,-52.088780,15.151970,-50.484590,-0.516998,-0.056572,-0.013686
82.940,Drone 0,-52.099160,15.150840,-50.484870,-0.519401,-0.056819,-0.014119
82.960,Drone 0,-52.109600,15.149700,-50.485160,-0.521777,-0.057053,-0.014538
82.980,Drone 0,-52.120090,15.148550,-50.485460,-0.524126,-0.057274,-0.014945
83.000,Drone 0,-52.130620,15.147400,-50.485770,-0.526448,-0.057483,-0.015338
83.020,Drone 0,-52.141190,15.146250,-50.486080,-0.528743,-0.057680,-0.015718
83.040,Drone 0,-52.151810,15.145090,-50.486400,-0.531012,-0.057864,-0.016086
83.060,Drone 0,-52.162480,15.143930,-50.486740,-0.533255,-0.058036,-0.016441
83.080,Drone 0,-52.173190,15.142770,-50.487070,-0.535472,-0.058196,-0.016783
83.100,Drone 0,-52.183950,15.141600,-50.487420,-0.537663,-0.058343,-0.017114
83.120,Drone 0,-52.194740,15.140430,-50.487760,-0.539830,-0.058479,-0.017431
83.140,Drone 0,-52.205590,15.139260,-50.488120,-0.541972,-0.058602,-0.017737
83.160,Drone 0,-52.216470,15.138080,-50.488480,-0.544089,-0.058714,-0.018031
83.180,Drone 0,-52.227400,15.136910,-50.488850,-0.546182,-0.058814,-0.018312
83.200,Drone 0,-52.238370,15.135730,-50.489220,-0.548251,-0.058903,-0.018582
83.220,Drone 0,-52.249370,15.134550,-50.489600,-0.550296,-0.058979,-0.018840
83.240,Drone 0,-52.260420,15.133370,-50.489980,-0.552318,-0.059044,-0.019087
